index	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive	date
89131	1598	1598	1596	5.1713349042150605e+17	174652471.0	0.0	0.0	1.0	0.0			Feel like a genious though #wolfofwallstreet #thirdeyeopen #gettingfuckedupmakesyourbrainopenaf lol	0.3707	0.4153	0.214	2014-10-01
52028	7132	7132	7132	4.322023171115172e+17	77085102.0	0.0	0.0	0.0	0.0			When life gives you lemmons #wolfofwallstreet http://t.co/eMCpNF0OrF	0.013	0.7573	0.2297	2014-02-08
15806	1180	1180	1180	4.288121539327468e+17	31377695.0	0.0	0.0	0.0	0.0			so buzzing to see #wolfofwallstreet on Fridayyyyyy 😆	0.0018	0.0091	0.9891	0.0
21640	7014	7014	7012	4.269608630989783e+17	28729733.0	0.0	0.0	0.0	0.0			"""What kind of prostitute takes credit card!?""
""A FUCKIN rich one!""
#wolfofwallstreet"	0.7084	0.2461	0.0454	2014-01-25
13362	10238	10238	10238	4.126816237346038e+17	136378643.0	0.0	0.0	0.0	0.0			Photo: Heading out with @elbert_62 to #paramountpictures to watch the prerelease of #WolfofWallstreet... http://t.co/z5ADRDH5N6	0.0028	0.8805	0.1168	2013-12-16
89476	340	340	340	5.355335421898424e+17	164061785.0	0.0	0.0	0.0	0.0			Exactly What I've Been Thinking #WolfOfWallstreet http://t.co/wP9AssqNJS	0.0459	0.8303	0.1238	2014-11-20
28869	14243	14243	14238	4.253205265682596e+17	176899041.0	0.0	0.0	0.0	0.0			Can not wait to see #wolfofwallstreet tonight http://t.co/Om1zCZYaKg	0.0016	0.008	0.9904	2014-01-20
8626	5502	5502	5502	4.164105001894175e+17	251344203.0	0.0	0.0	0.0	0.0	4.16410284836651e+17	replied_to	@Jimmy_Got_SOLE better than Gatsby man..and I LOVED that movie! #wolfofwallstreet	0.0043	0.013	0.9828	2013-12-27
35330	20704	20704	20699	4.243185617637499e+17	423739500.0	2.0	0.0	1.0	0.0			Fucking hell, that film though. Cannot describe how much I enjoyed it. Will go down in my history books for sure. #wolfofwallstreet	0.3259	0.1386	0.5356	2014-01-17
36922	22296	22296	22288	4.240599084644557e+17	25693655.0	0.0	0.0	0.0	0.0			If @LeoDiCaprio doesn't get a damn oscar for #wolfofwallstreet mannnnn...	0.8874	0.1004	0.0122	2014-01-17
11912	8788	8788	8788	4.1514757016467456e+17	215443975.0	0.0	0.0	0.0	0.0			"Don’t heckle Martin Scorsese!
Jack Nicholson will tell you why! ;o)
#wolfofwallstreet
#agingacademy
http://t.co/gqnvGMvTJL
@guardian"	0.4218	0.4467	0.1315	0.0
73152	2750	2750	2748	4.5579723400596685e+17	531571190.0	0.0	0.0	0.0	0.0			#JulieAndrews misses out on #WolfofWallStreet acting role because of a #footinjury! http://t.co/7ztf6t9OuL  http://t.co/A4bZELsvjr	0.7754	0.2144	0.0103	2014-04-14
56332	11436	11436	11432	4.29432840443265e+17	322295443.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	2014-02-01
73840	3438	3438	3436	4.54844763254952e+17	305644093.0	0.0	0.0	0.0	0.0			All right, who's ready to watch @JonahHill masturbate? #WolfOfWallStreet	0.0508	0.7181	0.2311	0.0
90494	333	333	333	5.500257331047342e+17	451265222.0	0.0	0.0	0.0	447.0	5.500248147866665e+17	retweeted	RT @netflix: You know what a fugazi is? #WolfOfWallStreet http://t.co/ZgngjWVTRZ	0.6215	0.3631	0.0154	0.0
3912	788	788	788	4.1783172520544666e+17	14385863.0	0.0	0.0	0.0	0.0			@WolfOfWallStreet needs a Miller test, not a review. http://t.co/6rLTgm4cpe #wolfofwallstreet	0.4523	0.5277	0.02	2013-12-31
30421	15795	15795	15790	4.25040539869012e+17	93241957.0	0.0	0.0	1.0	0.0			Wolf of wall street is absolutely excellent! Probably be the best movie out all year. #wolfofwallstreet	0.0028	0.0084	0.9888	2014-01-19
57285	875	875	873	4.50098412432552e+17	2248244610.0	0.0	0.0	0.0	0.0			: watching @TheWolfofWallSt. Why? Because it's f***in' awesome! #Belfort #Money #wolfofwallstreet	0.0028	0.0151	0.9821	0.0
18917	4291	4291	4291	4.275838188252119e+17	393578446.0	1.0	0.0	0.0	0.0			#WolfofWallstreet defo recommend going to see it!real long film though #straighttobed #Mondayagain	0.0052	0.0486	0.9461	2014-01-26
64184	7774	7774	7769	4.4085596867999744e+17	2369610846.0	0.0	0.0	0.0	0.0			Just watching #WolfofWallStreet so crazy!!!	0.1592	0.3768	0.464	2014-03-04
46210	1314	1314	1314	4.378210932192912e+17	2343244296.0	1.0	0.0	0.0	0.0			Those Ludes are working their magic on Donnie right now... #gettheludes #wolfofwallstreet @JonahHill @LeoDiCaprio. http://t.co/1m3Nt7Spdj	0.1142	0.6129	0.273	0.0
50414	5518	5518	5518	4.3338314681892045e+17	1106168184.0	0.0	0.0	0.0	0.0			Loved #wolfofwallstreet !!!! #LeonardoDiCaprio is #amazing in it!!! Want him to win #bestactor at the #Oscars... @LeoDiCaprio	0.0035	0.0093	0.9872	2014-02-11
71514	1112	1112	1110	4.591619387577016e+17	2505278955.0	0.0	0.0	0.0	17.0	4.590419389568983e+17	retweeted	RT @fastlifeco: Damn right. #WolfOfWallStreet http://t.co/c97D0eqIGS	0.194	0.5222	0.2837	2014-04-24
39679	25053	25053	25045	4.238539556893737e+17	26788845.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	2014-01-16
63547	7137	7137	7132	4.4156053384699085e+17	1087251360.0	0.0	0.0	0.0	0.0			"Everyone give this a read and go watch the film.
#worldbookday #thewolf #wolfofwallstreet #jordanbelfort http://t.co/nllFeMGNvG"	0.0056	0.4	0.5944	2014-03-06
54847	9951	9951	9947	4.3016528495222784e+17	114869383.0	0.0	0.0	0.0	24.0	4.301652235476214e+17	retweeted	RT @JOEdotie: Some say #Wilson could throw a midget the length of Wall Street and hit a bullseye! #SuperBowlXLVIII #Seahawks #WolfOfWallStr…	0.0777	0.609	0.3133	2014-02-03
31193	16567	16567	16562	4.249551632927457e+17	447103899.0	0.0	0.0	0.0	48231.0	4.191983750539018e+17	retweeted	RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.	0.003	0.5782	0.4188	2014-01-19
52695	7799	7799	7799	4.315720376107909e+17	1423886629.0	0.0	0.0	0.0	1.0	4.315669126787891e+17	retweeted	RT @Rosecraddock: Could definitely watch 3 hours of @LeoDiCaprio every night #wolfofwallstreet	0.0032	0.0829	0.9139	2014-02-06
55200	10304	10304	10300	4.300231262072013e+17	202542878.0	0.0	0.0	0.0	0.0			Got to go watch #WolfOfWallStreet today - brilliant movie, but I think at 3 hours long it's a bit too long.	0.0771	0.1742	0.7488	2014-02-02
55186	10290	10290	10286	4.300289416306483e+17	206913067.0	2.0	0.0	0.0	1.0			Let's see if the film was as accurate as I hope it is #wolfofwallstreet http://t.co/NJuN6UKbLO	0.0654	0.561	0.3736	2014-02-02
43540	28914	28914	28906	4.230752050961613e+17	492435945.0	0.0	0.0	0.0	1273.0	4.2278332156778906e+17	retweeted	RT @LeoDiCaprio: Thank you Reuben! Appreciate it. RT: @RHoneymonzta: DiCaprio winning Best actor at the #GoldenGlobes for #wolfofwallstreet…	0.0017	0.025	0.9733	2014-01-14
45735	839	839	839	4.3843161431896064e+17	229149515.0	1.0	0.0	0.0	0.0			Best scene of the film!!! 😂😂 #WolfofWallStreet #lemmons #hilarious http://t.co/3X5GBv3Wog	0.0028	0.0142	0.983	2014-02-25
75305	4903	4903	4901	4.525820288865444e+17	255367401.0	1.0	0.0	0.0	0.0			#WolfOfWallStreet - best scenes were the ones w/ Kyle Chandler.	0.0043	0.063	0.9327	0.0
50136	5240	5240	5240	4.336965248168919e+17	280776024.0	0.0	0.0	0.0	0.0			No words! @margotrobbie #wcw #womencrushwednesday #wolfofwallstreet #instagood #picoftheday http://t.co/VN7in60IZA	0.0214	0.3541	0.6245	2014-02-12
82701	1856	1856	1854	4.740156101840077e+17	113799598.0	1.0	0.0	1.0	1.0			"Just doin' my job. #WolfSlayer  MT ""@LucyAMcMahon: Jordan Belfort's down two nuts after this public emasculation! #arec14 #WolfOfWallStreet"""	0.0672	0.6906	0.2422	2014-06-04
26473	11847	11847	11842	4.257899171015598e+17	29107062.0	1.0	0.0	2.0	0.0			Expectations were exceeded #wolfofwallstreet 👍	0.0059	0.075	0.9191	2014-01-22
42102	27476	27476	27468	4.235334838943949e+17	821868998.0	0.0	0.0	0.0	0.0			"""kids, its lucky leonardo dicaprio cheated on her, or else i never would've met your mother"" #HIMYM #wolfofwallstreet"	0.4896	0.363	0.1475	2014-01-15
68348	11938	11938	11931	4.402737442135982e+17	2296347078.0	0.0	0.0	0.0	15.0	4.402725143555809e+17	retweeted	RT @MTVNews: We're with #WolfOfWallStreet's Cristin Milioti on the #oscarsredcarpet! Watch the interview: http://t.co/dcfX1CA9b8	0.0034	0.8212	0.1755	2014-03-02
60300	3890	3890	3887	4.475350697718743e+17	19671838.0	0.0	0.0	0.0	0.0			@JonahHill is too funny in #WolfofWallStreet I just can't	0.0141	0.0465	0.9395	2014-03-23
7812	4688	4688	4688	4.166318193294909e+17	66342936.0	0.0	0.0	0.0	0.0			Y date with Matt &amp; movies for the afternoon! #WalterMitty #WolfOfWallStreet	0.0029	0.3852	0.6118	0.0
4582	1458	1458	1458	4.175842669820723e+17	1394154942.0	0.0	0.0	0.0	0.0			"""Steaks, stocks — from a hustling salesman’s standpoint, what’s the difference?"" #WolfOfWallStreet"	0.0395	0.9035	0.057	2013-12-30
21123	6497	6497	6495	4.271321633653023e+17	447716535.0	1.0	0.0	0.0	0.0			First movie of the night in ten minutes. Let's see if its an Oscar winning performance or not. #LeoDiCaprio #WolfOfWallStreet #Nueplex	0.0194	0.3904	0.5902	2014-01-25
20940	6314	6314	6312	4.271644123327406e+17	426745106.0	1.0	0.0	1.0	0.0			Pictures to see #WolfOfWallStreet even though I've already seen it, it's THAT good @LeoDiCaprio you are the man #OscarForLeo	0.0038	0.0173	0.9789	2014-01-25
46231	1335	1335	1335	4.377911876010721e+17	32801259.0	1.0	0.0	0.0	0.0			omg the real jordan belfort was the host at the end of the movie!!! #wolfofwallstreet	0.0022	0.079	0.9188	0.0
25093	10467	10467	10462	4.26102498039169e+17	233045632.0	0.0	0.0	0.0	0.0			If you haven't watched this movie yet, what the f*ck are you doing?!  #Legendary #WolfOfWallStreet #tbt http://t.co/SeByhBH5nJ	0.4189	0.4014	0.1797	2014-01-22
45756	860	860	860	4.3841044104033485e+17	192996448.0	0.0	0.0	0.0	48231.0	4.191983750539018e+17	retweeted	RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.	0.003	0.5782	0.4188	2014-02-25
1403	115	115	115	3.55100986601259e+17	792694592.0	0.0	0.0	0.0	331.0	3.4666309631360205e+17	retweeted	RT @scooterbraun: just watched the trailer for my friends @LeoDiCaprio and @JonahHill for #WolfOfWallStreet - movie looks incredible! http:…	0.0016	0.0154	0.983	2013-07-10
65405	8995	8995	8990	4.403656336505569e+17	136734445.0	1.0	0.0	0.0	1.0			#lifeisgood was the #WolfofWallStreet of the Grammys in 2013.. no reason for either to be overlooked or overshadowed #oscars #GRAMMYs	0.0309	0.1434	0.8257	2014-03-03
81656	811	811	811	4.792594592993157e+17	85990098.0	0.0	0.0	0.0	7.0	4.792586332185559e+17	retweeted	RT @TheACFE: The #WolfofWallStreet: From the Prosecutor's Seat http://t.co/XwCWDntSZc #fraudconf	0.5673	0.4151	0.0176	2014-06-18
46290	1394	1394	1394	4.377261260108022e+17	84665045.0	1.0	0.0	0.0	0.0			#wolfofwallstreet lived up to expectations - oscar winning performance by #dicaprio must have broken all the records for saying fuck	0.1574	0.1739	0.6687	2014-02-23
19914	5288	5288	5288	4.2738854039822336e+17	154738466.0	0.0	0.0	0.0	2.0	4.2738709136685056e+17	replied_to	LIVEEEEE 🙌 “@KillMikey6: ✊✊...✊✊...✊✊✊✊✊...✊✊...✊✊...✊✊✊✊✊... #wolfofwallstreet”	0.0027	0.0416	0.9557	2014-01-26
13958	10834	10834	10834	4.100905003984077e+17	14385046.0	4.0	0.0	0.0	0.0			Todd Harrison: Navigating the New Wolf of Wall Street http://t.co/4WPCexUHjX #wolfofwallstreet @todd_harrison	0.007	0.9141	0.0789	0.0
21464	6838	6838	6836	4.270299559904051e+17	1075361870.0	0.0	0.0	0.0	0.0			Training legs hard - so true!! #wolfofwallstreet #shutupandsquat http://t.co/5KHVQ86ews	0.0481	0.3147	0.6372	2014-01-25
58541	2131	2131	2129	4.491915885318226e+17	182609032.0	1.0	0.0	0.0	0.0			I want you to deal with your problems by gettin RICH! I choose rich every fucking time! #morningmotivation #wolfofwallstreet	0.4701	0.2403	0.2896	2014-03-27
43893	29267	29267	29259	4.229444119880253e+17	825958412.0	1.0	0.0	0.0	0.0			Turn your fcking brain on bro... #WolfOfWallStreet	0.8933	0.0895	0.0172	0.0
20562	5936	5936	5935	4.272204261763645e+17	380528410.0	0.0	0.0	0.0	1.0			#WolfOfWallStreet with the swaggiest guy of all time @JackHorwood20 #Swag #Movies #SwagMovies #MovieSwag #WolfOfSwagStreet #Swag	0.0082	0.2124	0.7794	0.0
82119	1274	1274	1274	4.76464253046911e+17	193703304.0	1.0	0.0	0.0	0.0			I honestly never thought I'd've loved #wolfofwallstreet as much as I did! ...	0.0063	0.0211	0.9726	2014-06-10
17637	3011	3011	3011	4.281598952766423e+17	36815555.0	0.0	0.0	1.0	0.0			Srsly tho I just want to try the lemons #wolfofwallstreet	0.0758	0.4806	0.4437	2014-01-28
2438	281	281	281	4.0543274202996326e+17	105246689.0	0.0	0.0	0.0	540.0	4.053759052098028e+17	retweeted	RT @DarrenAronofsky: scorsese latest #WolfOfWallStreet hilarious, gutwrenching. @LeoDiCaprio fearless, brave, brilliant @JonahHill revelati…	0.0055	0.0491	0.9454	0.0
16276	1650	1650	1650	4.286396939879178e+17	392494821.0	0.0	0.0	0.0	0.0			"""If anybody's gonna fuck my cousin, it's gonna be me...ya know, out of respect.""

Can we just. #WolfofWallStreet"	0.5213	0.4074	0.0713	2014-01-29
19284	4658	4658	4658	4.275333600940073e+17	17686306.0	0.0	0.0	0.0	0.0			Watched #wolfofwallstreet yesterday.  Brilliant film.  Recommend you go see it.	0.0034	0.0123	0.9843	2014-01-26
30793	16167	16167	16162	4.25002905167745e+17	290826322.0	0.0	0.0	0.0	0.0			Motivation to getting rich #wolfofwallstreet http://t.co/OmmAUR7Yq7	0.0105	0.4208	0.5687	2014-01-19
39338	24712	24712	24704	4.238586031375647e+17	722799955.0	0.0	0.0	0.0	0.0			So... will Leo finally win an Oscar and put an end to all these sudden memes? #OscarNoms #WolfOfWallStreet	0.0641	0.7172	0.2187	2014-01-16
8336	5212	5212	5212	4.164475793551196e+17	252451929.0	0.0	0.0	0.0	0.0			Watching Leo DiCaprio roll around on the ground because of quaaludes is the best Christmas present anyone could ask for #wolfofwallstreet	0.0058	0.0454	0.9489	0.0
83612	531	531	531	4.92102264023425e+17	22209619.0	0.0	0.0	0.0	1.0	4.920929534738555e+17	retweeted	RT @mbutler04: Just gained so much respect for Tony Cruz: http://t.co/0m98FEJWLS   #WolfOfWallstreet	0.0049	0.0551	0.94	2014-07-24
30986	16360	16360	16355	4.249803587411272e+17	188411720.0	0.0	0.0	0.0	0.0			#WolfOfWallStreet in the cinema room http://t.co/ATvMPxsflx	0.0084	0.9217	0.07	2014-01-19
45278	382	382	382	4.3912568567709696e+17	957065454.0	0.0	0.0	0.0	0.0			#FourCorners #WolfofWallStreet---&gt; Dopest Movies I Recently Watched... Thumbs Up to them	0.7155	0.2067	0.0778	2014-02-27
68706	12296	12296	12289	4.402397282907177e+17	19966245.0	1.0	0.0	0.0	0.0			@LeoDiCaprio better win #BestActor at the #Oscars tonight for #WolfofWallStreet! Amazing. Hooked in like a fish right from the opening scene	0.0048	0.016	0.9792	0.0
18095	3469	3469	3469	4.2792869731292365e+17	412751514.0	0.0	0.0	0.0	0.0			Who wants to see a movie tonight #wolfofwallstreet	0.0103	0.7315	0.2583	2014-01-27
79192	2577	2577	2577	4.674135564185887e+17	380574411.0	2.0	0.0	0.0	0.0			#WolfOfWallStreet is such a good film. Makes me miss pitching my bag off!	0.0072	0.0217	0.9712	2014-05-16
27201	12575	12575	12570	4.256771801156444e+17	369631951.0	0.0	0.0	0.0	4.0	4.256769934900716e+17	retweeted	RT @SkeeryJones: I'll never share popcorn at the movies with @GregTtheFratBoy again... he REFUSES to pour liquid butter on it! #WolfOfWalls…	0.894	0.0949	0.0111	2014-01-21
54604	9708	9708	9704	4.303904570684498e+17	381569096.0	0.0	0.0	0.0	0.0			If you have seen #WolfOfWallStreet then you know #cerebralpalsyStage 😂😂 http://t.co/zuPsY0a03E	0.0866	0.5853	0.3282	2014-02-03
20409	5783	5783	5782	4.272368872802222e+17	377635905.0	1.0	0.0	0.0	0.0			"""We're not gonna be friends"". #BestQuote #wolfofwallstreet soo good."	0.1375	0.2245	0.638	2014-01-26
78422	1807	1807	1807	4.68858130915668e+17	528473078.0	0.0	0.0	0.0	2.0	4.6885672764416e+17	retweeted	RT @Sainsburyswigan: Offer of the week for all you film buffs!! #WolfOfWallStreet #sainsburyswigan #freeby http://t.co/Aif3200g5h	0.0018	0.0984	0.8998	2014-05-20
75521	5119	5119	5117	4.522723056792412e+17	109920171.0	1.0	0.0	0.0	0.0			Only absolutely appropriate that Bang Bang by David Sanborn is a soundtrack feature in #WolfOfWallStreet Hellz yeah.	0.0027	0.0351	0.9622	2014-04-05
22801	8175	8175	8170	4.266753846213509e+17	2268833357.0	1.0	0.0	1.0	1.0			@maiready123  weekend is finally here again! Hurry up work! #wolfofwallstreet  #wine #chats #guernsey	0.0027	0.0922	0.9051	0.0
40859	26233	26233	26225	4.238323350043648e+17	26753836.0	1.0	0.0	0.0	0.0	4.2383221466137805e+17	replied_to	#Truth RT @PEICorp @PerryEllis At least we like to think so!  #VeryPerry #OscarNominations #wolfofwallstreet	0.0102	0.2537	0.7361	2014-01-16
78591	1976	1976	1976	4.68604508600533e+17	41355103.0	2.0	0.0	1.0	2.0			The Real #wolfofwallstreet @JordanBelfort joins @KrisFadeShow Find out what he says about crashing his car... http://t.co/A5jxsrWR9n	0.2949	0.6771	0.028	2014-05-20
64397	7987	7987	7982	4.4065086596450304e+17	261627291.0	0.0	0.0	0.0	0.0			Enough said #oscars #leo #leodicaprio #leonardodicaprio #wolfofwallstreet #alrightalrightalright… http://t.co/6eOkNaPzOG	0.0131	0.6441	0.3428	0.0
8066	4942	4942	4942	4.165089279587123e+17	53922619.0	0.0	0.0	0.0	0.0			Convincing myself that 3h is worth it for the new Scorsese film... currently I'm not succeeding. #wolfofwallstreet	0.3449	0.458	0.1971	2013-12-27
92880	2719	2719	2719	5.43846878350037e+17	438680203.0	0.0	0.0	0.0	0.0			I dont recall that #wolfofwallstreet 😂	0.1974	0.7382	0.0644	2014-12-13
58120	1710	1710	1708	4.495686839718461e+17	100162736.0	1.0	0.0	0.0	0.0			About to make some #wolfofwallstreet vines I'll put up here soon	0.0067	0.736	0.2573	0.0
52873	7977	7977	7977	4.314798401734738e+17	1139743506.0	0.0	0.0	0.0	0.0			#wolfofwallstreet, absolutely class! I'd sell my soul for his job.	0.023	0.0477	0.9292	2014-02-06
42181	27555	27555	27547	4.235097640571044e+17	204491274.0	0.0	0.0	0.0	0.0			"Its my 8pm movie so psyched ""@Man_Staysh: Leonardo DiCaprio is an amazing actor. #WolfOfWallStreet"""	0.002	0.0109	0.9871	2014-01-15
78008	1393	1393	1393	4.697483811881206e+17	613324104.0	0.0	0.0	1.0	0.0			On Order! #Cortez #Nike #Originals #wolfofwallstreet http://t.co/NoEo7nc5G8	0.0046	0.6443	0.3512	2014-05-23
72811	2409	2409	2407	4.563469682230067e+17	637351452.0	0.0	0.0	0.0	0.0			I was hoping to see the wolf, Mr DiCaprio himself!!!  #WolfOfWallStreet #WallStreet #NYC #Day4 http://t.co/pGmG0l79mr	0.0102	0.2492	0.7407	2014-04-16
44284	29658	29658	29650	4.2286236615049626e+17	368057822.0	0.0	0.0	0.0	0.0			Look at what I get for free😉 #WolfOfWallStreet #Movieslife http://t.co/iyLoAA2naf	0.0052	0.1775	0.8173	2014-01-13
2482	325	325	325	4.054008649550397e+17	528977141.0	0.0	0.0	0.0	540.0	4.053759052098028e+17	retweeted	RT @DarrenAronofsky: scorsese latest #WolfOfWallStreet hilarious, gutwrenching. @LeoDiCaprio fearless, brave, brilliant @JonahHill revelati…	0.0055	0.0491	0.9454	0.0
10365	7241	7241	7241	4.160514682619372e+17	30799720.0	0.0	0.0	1.0	0.0			#wolfofwallstreet with @rachel_morin right now. We are gonna start living the American Dream after we watch this movie.	0.0029	0.0513	0.9458	0.0
81928	1083	1083	1083	4.776313355576443e+17	341846631.0	1.0	0.0	0.0	0.0			Watching The Wolf of Wall Street finally. #movienight #wolfofwallstreet #LeonardoDiCaprio	0.0028	0.2702	0.727	2014-06-14
38135	23509	23509	23501	4.2390848996325786e+17	410888174.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	2014-01-16
21060	6434	6434	6432	4.271436895014134e+17	572450234.0	1.0	0.0	0.0	0.0			#wolfofwallstreet with @Jmcarter777	0.0054	0.9083	0.0863	2014-01-25
28339	13713	13713	13708	4.253982840654602e+17	2273140726.0	0.0	0.0	0.0	0.0			Loved #wolfofwallstreet So fucking good!  Go see it people, lives up to the hype.	0.0054	0.0087	0.9859	2014-01-20
5045	1921	1921	1921	4.174753944940216e+17	300523133.0	0.0	0.0	0.0	0.0			#wolfofwallstreet 20:50 show sold out quick in #Toronto	0.0678	0.767	0.1652	2013-12-30
73746	3344	3344	3342	4.5509807334649446e+17	335764522.0	1.0	0.0	0.0	0.0			Can I go work as a stockbroker and make 50 large a day and just get fucked up and stay that way all day everyday? #wolfofwallstreet	0.6995	0.2564	0.0441	2014-04-12
92110	1949	1949	1949	5.444121880570184e+17	1441379923.0	1.0	0.0	0.0	0.0			Oh my god, #WolfOfWallStreet is the longest movie I think I've ever watched but I wasn't bored, even for a second.	0.1138	0.1307	0.7555	2014-12-15
57753	1343	1343	1341	4.497570463053373e+17	310543614.0	2.0	0.0	0.0	0.0			And leonardo dicaprio never won an Oscar for this movie?! #pt #wolfofwallstreet	0.7641	0.2171	0.0188	0.0
76272	5870	5870	5868	4.5119067397554586e+17	2192139831.0	4.0	0.0	0.0	0.0			this movie is the greatest ever 😂😂 #wolfofwallstreet	0.0037	0.0104	0.9858	2014-04-02
75500	5098	5098	5096	4.522869684379443e+17	333658600.0	1.0	0.0	0.0	0.0			Watching #WolfOfWallStreet great fucking film	0.0638	0.0968	0.8394	0.0
44751	30125	30125	30117	4.228007607036846e+17	149937054.0	0.0	0.0	0.0	1273.0	4.2278332156778906e+17	retweeted	RT @LeoDiCaprio: Thank you Reuben! Appreciate it. RT: @RHoneymonzta: DiCaprio winning Best actor at the #GoldenGlobes for #wolfofwallstreet…	0.0017	0.025	0.9733	2014-01-13
69061	12651	12651	12644	4.401820350306222e+17	369536061.0	1.0	0.0	0.0	0.0			Geeeeeet Oooooooff the phoooooone #WolfOfWallstreet	0.0658	0.6123	0.3218	2014-03-02
21730	7104	7104	7099	4.269283031238738e+17	375191100.0	3.0	0.0	0.0	1.0			Smoke some fucking crack with me bro! #WolfOfWallStreet	0.8206	0.1277	0.0517	2014-01-25
89274	138	138	138	5.3723858138824704e+17	579975400.0	0.0	0.0	1.0	0.0			How week days of should be spent #wolfofwallstreet #lunch #chefjames http://t.co/TAhNKyeOVR	0.02	0.8363	0.1438	2014-11-25
78673	2058	2058	2058	4.685310609222738e+17	334660170.0	0.0	0.0	0.0	5.0	4.685231823168676e+17	retweeted	RT @4lisaguerrero: I ask the real life #WolfOfWallStreet some tough questions (and so does 1 of his victims!) on @InsideEdition TUESDAY! ht…	0.1648	0.7578	0.0775	0.0
58385	1975	1975	1973	4.493222509999841e+17	412162923.0	3.0	0.0	0.0	0.0			You don't hang up the phone until the client either buyes or fu**ing dies https://t.co/VG2WisvOSr #wolfofwallstreet #song #marketing	0.5312	0.403	0.0657	2014-03-27
5897	2773	2773	2773	4.171676970596516e+17	327813171.0	0.0	0.0	0.0	0.0			Worst movie ever. Waste of time. #wolfofwallstreet @theCrawford_4	0.9559	0.0367	0.0074	2013-12-29
69640	13230	13230	13223	4.3993842197359e+17	336681517.0	0.0	0.0	0.0	431.0	4.395091743646884e+17	retweeted	RT @universaluk: Leo for the win! It’s about time he won an Oscar for the amazing #WolfofWallStreet! Order now http://t.co/qDpW3GsvOW http:…	0.0024	0.0228	0.9748	2014-03-02
5071	1947	1947	1947	4.174675373462651e+17	28145011.0	1.0	0.0	1.0	0.0			@JoRoseM Home just in time 2 see #RHOA. Saw #wolfofwallstreet today/tonight. Good stuff but loooong! My rear end hurts from sitting so long!	0.0559	0.1539	0.7902	2013-12-30
24658	10032	10032	10027	4.261397678066442e+17	42937014.0	0.0	0.0	0.0	0.0			#WolfOfWallStreet was quite entertaining, and I laughed more than I expected to.	0.0028	0.0096	0.9876	2014-01-22
81660	815	815	815	4.792521896431575e+17	2254839368.0	0.0	0.0	0.0	0.0			We went to London to see the brilliant Jordan Belfort Live, Read about it here http://t.co/tjxMjBeo6B #wolfofwallstreet	0.0017	0.1197	0.8786	2014-06-18
46116	1220	1220	1220	4.379875007624765e+17	1049893344.0	0.0	0.0	0.0	4.0	4.379807893727519e+17	retweeted	RT @LaurenGottlieb: I'm so impressed with Mathew McConaughey! From the rom com stud to prolific actor #DallasBuyersClub #WolfOfWallStreet a…	0.0023	0.0196	0.9781	0.0
16847	2221	2221	2221	4.2846059568039526e+17	20044334.0	0.0	0.0	0.0	1.0	4.283009924852777e+17	retweeted	RT @debbiedooodah: Just saw #wolfofwallstreet @BroadwayCinema excess excess excess!!!	0.0813	0.6663	0.2524	2014-01-29
53476	8580	8580	8576	4.311405144661115e+17	152715635.0	0.0	0.0	0.0	48231.0	4.191983750539018e+17	retweeted	RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.	0.003	0.5782	0.4188	0.0
63821	7411	7411	7406	4.412756634176061e+17	2265826102.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	0.0
58846	2436	2436	2434	4.489552288475013e+17	50915193.0	3.0	0.0	0.0	0.0			Damn, don't know how #wolfofwallstreet didn't win any Academy awards, great movie and great cast #littlelongthough	0.231	0.1745	0.5944	2014-03-26
40138	25512	25512	25504	4.238499747416146e+17	2239255642.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	2014-01-16
11444	8320	8320	8320	4.157734751657165e+17	2242939409.0	0.0	0.0	0.0	0.0			I am the #wolfofwallstreet	0.0304	0.8131	0.1565	2013-12-25
